,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2026-01-30T00:00:00,23.56,76,999.15,0.0,103,0.5
1,2026-01-30T01:00:00,22.92,76,998.64,0.0,106,0.2
2,2026-01-30T02:00:00,22.67,74,998.18,0.0,71,0.3
3,2026-01-30T03:00:00,22.19,77,998.14,0.0,57,0.3
4,2026-01-30T04:00:00,22.09,78,998.25,0.0,68,0.3
5,2026-01-30T05:00:00,25.63,64,1000.42,0.0,264,0.5
6,2026-01-30T06:00:00,21.19,79,999.16,0.0,79,0.8
7,2026-01-30T07:00:00,21.66,77,1000.13,0.0,63,0.7
8,2026-01-30T08:00:00,25.63,64,1000.42,0.0,264,0.5
9,2026-01-30T09:00:00,27.52,61,1000.85,0.0,254,1.7
10,2026-01-30T10:00:00,29.08,57,1000.57,0.0,252,2.1
11,2026-01-30T11:00:00,30.53,50,999.78,0.0,243,2.1
12,2026-01-30T12:00:00,31.98,43,998.57,0.0,245,1.8
13,2026-01-30T13:00:00,32.84,40,996.93,0.0,247,2.2
14,2026-01-30T14:00:00,33.47,38,995.64,0.0,255,2.5
15,2026-01-30T15:00:00,33.18,38,995.0,0.0,263,3.2
16,2026-01-30T16:00:00,32.4,38,995.18,0.0,264,3.0
17,2026-01-30T17:00:00,30.39,49,995.48,0.0,263,3.8
18,2026-01-30T18:00:00,27.91,62,996.47,0.0,298,2.3
19,2026-01-30T19:00:00,26.96,67,997.61,0.0,320,1.4
20,2026-01-30T20:00:00,26.07,72,998.52,0.0,184,1.0
21,2026-01-30T21:00:00,25.22,74,998.88,0.0,57,0.2
22,2026-01-30T22:00:00,24.61,71,999.05,0.0,121,1.0
23,2026-01-30T23:00:00,24.09,74,998.95,0.0,132,1.0
24,2026-01-31T00:00:00,23.68,77,998.69,0.0,107,0.7
25,2026-01-31T01:00:00,23.19,74,997.95,0.0,87,0.3
26,2026-01-31T02:00:00,22.74,75,997.38,0.0,79,0.2
27,2026-01-31T03:00:00,22.41,77,996.96,0.0,74,0.2
28,2026-01-31T04:00:00,22.17,78,997.28,0.0,87,0.4
29,2026-01-31T05:00:00,21.9,78,997.9,0.0,74,0.4
30,2026-01-31T06:00:00,21.45,81,998.7,0.0,60,0.4
31,2026-01-31T07:00:00,21.86,80,999.54,0.0,66,0.3
32,2026-01-31T08:00:00,25.44,71,1000.08,0.0,237,0.4
33,2026-01-31T09:00:00,27.36,64,1000.51,0.0,254,1.2
34,2026-01-31T10:00:00,29.1,57,1000.27,0.0,251,1.7
35,2026-01-31T11:00:00,30.58,50,999.54,0.0,248,2.1
36,2026-01-31T12:00:00,31.84,44,998.39,0.0,247,2.1
37,2026-01-31T13:00:00,32.85,40,997.04,0.0,252,2.1
38,2026-01-31T14:00:00,33.61,36,995.43,0.0,251,2.2
39,2026-01-31T15:00:00,34.14,32,994.69,0.0,239,2.3
40,2026-01-31T16:00:00,34.15,32,994.68,0.0,239,2.6
41,2026-01-31T17:00:00,30.6,49,995.39,0.0,264,4.5
42,2026-01-31T18:00:00,27.33,63,996.6,0.0,271,2.2
43,2026-01-31T19:00:00,27.07,62,997.36,0.0,12,1.7
44,2026-01-31T20:00:00,26.11,68,998.25,0.0,308,1.1
