,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2026-04-26T00:00:00,21.4,92,924.11,0.0,189,0.6
1,2026-04-26T01:00:00,21.37,92,923.77,0.0,162,0.6
2,2026-04-26T02:00:00,21.13,93,923.3,0.0,169,0.9
3,2026-04-26T03:00:00,20.62,95,923.15,0.0,166,0.5
4,2026-04-26T04:00:00,20.67,96,923.31,0.0,150,0.9
5,2026-04-26T05:00:00,21.05,97,923.84,0.0,148,0.8
6,2026-04-26T06:00:00,20.84,98,924.43,0.0,138,0.9
7,2026-04-26T07:00:00,22.68,94,925.02,0.0,150,1.0
8,2026-04-26T08:00:00,24.99,83,925.69,0.0,236,0.6
9,2026-04-26T09:00:00,26.91,73,925.59,0.0,287,1.1
10,2026-04-26T10:00:00,28.69,60,925.41,0.0,311,1.0
11,2026-04-26T11:00:00,30.83,46,925.0,0.0,30,0.8
12,2026-04-26T12:00:00,32.23,39,924.03,0.0,34,1.7
13,2026-04-26T13:00:00,33.01,35,922.63,0.0,25,2.3
14,2026-04-26T14:00:00,34.26,31,921.27,0.0,41,2.9
15,2026-04-26T15:00:00,33.99,30,920.61,0.02,82,1.8
16,2026-04-26T16:00:00,30.9,43,920.96,0.03,225,2.3
17,2026-04-26T17:00:00,27.04,74,921.49,0.03,249,3.7
18,2026-04-26T18:00:00,26.22,77,922.06,0.0,256,1.5
19,2026-04-26T19:00:00,24.92,85,923.02,0.0,271,2.7
20,2026-04-26T20:00:00,24.14,90,923.65,0.0,238,2.4
21,2026-04-26T21:00:00,23.32,94,924.13,0.0,234,1.3
22,2026-04-26T22:00:00,22.85,96,924.23,0.0,224,0.9
23,2026-04-26T23:00:00,22.55,97,924.11,0.0,206,0.6
24,2026-04-27T00:00:00,22.63,96,923.76,0.0,259,0.6
25,2026-04-27T01:00:00,22.63,97,923.43,0.0,269,0.6
26,2026-04-27T02:00:00,22.71,97,922.57,0.0,232,1.0
27,2026-04-27T03:00:00,22.74,96,922.54,0.0,244,0.6
28,2026-04-27T04:00:00,22.4,98,922.54,0.0,223,0.7
29,2026-04-27T05:00:00,22.23,98,923.09,0.0,219,0.7
30,2026-04-27T06:00:00,22.59,97,923.59,0.0,218,1.1
31,2026-04-27T07:00:00,23.52,90,924.1,0.0,253,1.4
32,2026-04-27T08:00:00,25.36,79,924.53,0.0,278,1.4
33,2026-04-27T09:00:00,27.33,68,924.73,0.0,295,1.5
34,2026-04-27T10:00:00,29.11,59,924.38,0.0,301,1.2
35,2026-04-27T11:00:00,31.02,48,923.57,0.0,300,0.6
36,2026-04-27T12:00:00,32.42,39,922.65,0.0,45,0.3
37,2026-04-27T13:00:00,33.58,35,921.3,0.0,45,0.4
38,2026-04-27T14:00:00,34.65,31,920.21,0.0,48,0.8
39,2026-04-27T15:00:00,34.56,28,919.49,0.0,183,0.2
40,2026-04-27T16:00:00,30.38,48,920.13,0.27,245,3.5
41,2026-04-27T17:00:00,27.09,72,920.95,0.0,249,3.1
42,2026-04-27T18:00:00,26.75,75,921.55,0.0,240,3.0
43,2026-04-27T19:00:00,25.28,84,922.45,0.0,228,2.5
44,2026-04-27T20:00:00,24.3,90,923.39,0.0,249,2.1
45,2026-04-27T21:00:00,24.3,90,923.76,0.0,232,1.8
46,2026-04-27T22:00:00,24.51,89,923.58,0.0,235,1.7
47,2026-04-27T23:00:00,24.12,90,923.4,0.0,283,2.7
48,2026-04-28T00:00:00,23.28,94,922.93,0.0,269,1.8
49,2026-04-28T01:00:00,22.76,97,922.66,0.0,223,0.8
50,2026-04-28T02:00:00,22.76,97,922.16,0.0,223,0.7
51,2026-04-28T03:00:00,22.98,95,922.06,0.0,237,1.4
52,2026-04-28T04:00:00,23.1,93,922.22,0.0,222,1.4
53,2026-04-28T05:00:00,23.3,91,922.77,0.0,219,1.1
54,2026-04-28T06:00:00,23.35,90,922.94,0.0,241,0.8
55,2026-04-28T07:00:00,23.89,87,923.18,0.0,271,1.1
56,2026-04-28T08:00:00,25.92,75,923.8,0.0,279,1.6
57,2026-04-28T09:00:00,27.7,67,924.01,0.0,285,1.6
58,2026-04-28T10:00:00,29.67,57,923.8,0.0,297,1.8
59,2026-04-28T11:00:00,31.36,49,923.38,0.0,308,1.6
60,2026-04-28T12:00:00,32.88,43,922.49,0.0,320,1.3
61,2026-04-28T13:00:00,31.84,45,921.89,0.0,200,1.7
62,2026-04-28T14:00:00,29.16,57,921.75,0.59,225,2.6
63,2026-04-28T15:00:00,27.7,65,921.32,0.31,249,2.7
64,2026-04-28T16:00:00,26.65,71,921.01,0.0,238,2.4
65,2026-04-28T17:00:00,26.67,72,921.46,0.0,219,1.7
66,2026-04-28T18:00:00,25.9,77,922.3,0.0,245,2.0
67,2026-04-28T19:00:00,24.81,84,923.38,0.0,185,2.2
68,2026-04-28T20:00:00,24.36,88,923.8,0.0,194,1.3
69,2026-04-28T21:00:00,23.87,91,923.95,0.0,174,1.5
70,2026-04-28T22:00:00,23.21,95,924.26,0.0,179,0.8
71,2026-04-28T23:00:00,22.75,96,923.86,0.0,248,0.6
72,2026-04-29T00:00:00,22.52,98,923.26,0.0,235,0.8
73,2026-04-29T01:00:00,22.21,99,922.67,0.0,211,0.4
74,2026-04-29T02:00:00,22.2,100,922.19,0.0,198,0.9
75,2026-04-29T03:00:00,22.13,100,922.01,0.0,182,0.8
76,2026-04-29T04:00:00,22.54,97,922.3,0.0,210,1.3
77,2026-04-29T05:00:00,22.53,96,922.65,0.0,225,1.4
78,2026-04-29T06:00:00,22.75,95,923.36,0.0,238,1.3
79,2026-04-29T07:00:00,23.79,89,924.1,0.0,243,1.8
80,2026-04-29T08:00:00,25.71,77,924.68,0.0,225,1.6
81,2026-04-29T09:00:00,27.96,65,925.2,0.0,229,2.0
82,2026-04-29T10:00:00,29.23,60,925.49,0.0,215,3.1
83,2026-04-29T11:00:00,28.29,66,925.34,0.73,229,1.8
84,2026-04-29T12:00:00,28.63,64,924.04,0.0,276,1.7
85,2026-04-29T13:00:00,29.28,60,923.42,0.0,275,2.3
86,2026-04-29T14:00:00,27.85,64,922.64,1.06,261,3.1
87,2026-04-29T15:00:00,28.01,65,921.9,0.0,271,2.0
88,2026-04-29T16:00:00,27.78,65,921.69,0.0,253,2.2
89,2026-04-29T17:00:00,27.37,68,922.2,0.0,268,1.8
90,2026-04-29T18:00:00,26.02,75,922.86,0.0,242,1.1
91,2026-04-29T19:00:00,24.67,83,923.41,0.0,237,1.5
92,2026-04-29T20:00:00,23.85,89,923.9,0.0,216,0.4
93,2026-04-29T21:00:00,23.28,92,924.35,0.0,242,0.4
94,2026-04-29T22:00:00,22.7,95,924.57,0.0,254,0.5
95,2026-04-29T23:00:00,22.0,98,924.65,0.0,215,0.8
96,2026-04-30T00:00:00,21.8,98,924.15,0.0,203,0.9
97,2026-04-30T01:00:00,21.6,99,923.66,0.0,192,1.1
98,2026-04-30T02:00:00,21.4,99,923.16,0.0,180,1.2
99,2026-04-30T03:00:00,21.44,99,923.26,0.0,191,1.2
100,2026-04-30T04:00:00,21.48,99,923.35,0.0,201,1.3
101,2026-04-30T05:00:00,21.52,99,923.45,0.0,212,1.3
102,2026-04-30T06:00:00,22.77,92,924.24,0.0,227,1.5
103,2026-04-30T07:00:00,24.01,84,925.04,0.0,243,1.7
104,2026-04-30T08:00:00,25.26,77,925.83,0.0,258,1.9
