,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2026-07-02T00:00:00,19.22,99,896.79,0.39,256,3.9
1,2026-07-02T01:00:00,19.19,99,896.08,0.31,252,3.5
2,2026-07-02T02:00:00,19.02,99,895.49,0.14,240,3.0
3,2026-07-02T03:00:00,19.08,99,895.23,0.13,239,2.8
4,2026-07-02T04:00:00,19.03,99,895.32,0.21,253,2.7
5,2026-07-02T05:00:00,18.97,99,895.29,0.55,254,4.3
6,2026-07-02T06:00:00,18.99,99,895.67,0.45,254,3.9
7,2026-07-02T07:00:00,19.23,99,896.15,0.17,258,3.0
8,2026-07-02T08:00:00,19.55,98,896.86,0.17,250,3.8
9,2026-07-02T09:00:00,20.2,97,897.03,0.5,249,3.9
10,2026-07-02T10:00:00,20.43,98,897.44,0.97,257,3.9
11,2026-07-02T11:00:00,21.03,99,897.32,1.79,261,3.7
12,2026-07-02T12:00:00,20.94,99,897.19,1.32,263,3.6
13,2026-07-02T13:00:00,21.01,97,896.35,0.37,260,4.4
14,2026-07-02T14:00:00,21.19,96,895.64,0.54,256,5.6
15,2026-07-02T15:00:00,21.42,92,895.0,0.28,260,5.3
16,2026-07-02T16:00:00,21.02,94,894.77,0.34,259,5.0
17,2026-07-02T17:00:00,20.56,96,894.77,0.0,265,4.9
18,2026-07-02T18:00:00,20.16,97,895.13,0.0,266,4.9
19,2026-07-02T19:00:00,19.93,98,895.94,0.0,263,4.7
20,2026-07-02T20:00:00,19.77,98,896.49,0.0,263,3.9
21,2026-07-02T21:00:00,19.93,98,897.2,0.0,269,3.2
22,2026-07-02T22:00:00,19.9,98,897.57,0.0,255,3.8
23,2026-07-02T23:00:00,19.78,99,897.69,0.0,250,3.4
24,2026-07-03T00:00:00,19.78,99,897.08,0.0,255,2.8
25,2026-07-03T01:00:00,19.68,99,896.28,0.0,251,3.1
26,2026-07-03T02:00:00,19.58,99,895.53,0.0,260,3.1
27,2026-07-03T03:00:00,19.56,99,895.21,0.0,252,3.1
28,2026-07-03T04:00:00,19.52,99,895.15,0.0,249,3.3
29,2026-07-03T05:00:00,19.4,99,895.72,0.0,257,3.2
30,2026-07-03T06:00:00,19.39,99,896.02,0.0,250,3.2
31,2026-07-03T07:00:00,19.73,97,896.79,0.0,245,3.4
32,2026-07-03T08:00:00,20.32,95,897.26,0.0,252,3.9
33,2026-07-03T09:00:00,20.94,93,897.67,0.0,244,4.3
34,2026-07-03T10:00:00,21.65,91,898.09,0.42,248,4.8
35,2026-07-03T11:00:00,22.18,90,898.02,0.5,254,4.3
36,2026-07-03T12:00:00,21.75,94,897.42,1.36,260,5.4
37,2026-07-03T13:00:00,22.82,86,896.89,0.89,250,6.3
38,2026-07-03T14:00:00,22.42,89,895.79,0.96,255,5.5
39,2026-07-03T15:00:00,22.52,88,895.63,0.79,257,6.1
40,2026-07-03T16:00:00,21.47,97,895.2,3.66,274,4.8
41,2026-07-03T17:00:00,20.65,97,895.26,1.19,266,4.6
42,2026-07-03T18:00:00,20.28,98,895.9,0.47,253,5.0
43,2026-07-03T19:00:00,19.73,99,896.31,0.54,255,4.4
44,2026-07-03T20:00:00,19.5,99,897.22,0.0,251,3.7
45,2026-07-03T21:00:00,19.28,99,897.93,0.51,255,4.6
46,2026-07-03T22:00:00,19.1,99,897.97,0.34,261,4.3
47,2026-07-03T23:00:00,19.2,99,897.66,0.0,261,4.3
48,2026-07-04T00:00:00,19.05,99,897.01,0.0,258,4.3
49,2026-07-04T01:00:00,19.16,99,896.23,0.0,253,5.0
50,2026-07-04T02:00:00,19.04,99,895.58,0.0,257,4.6
51,2026-07-04T03:00:00,19.15,99,895.19,0.0,256,4.6
52,2026-07-04T04:00:00,19.12,99,894.98,0.0,254,3.9
53,2026-07-04T05:00:00,18.96,99,895.19,0.56,261,3.9
54,2026-07-04T06:00:00,18.87,99,895.65,0.27,265,3.5
55,2026-07-04T07:00:00,19.04,99,896.29,0.0,259,3.5
56,2026-07-04T08:00:00,19.38,98,896.6,0.0,254,3.5
57,2026-07-04T09:00:00,20.29,95,897.3,0.34,257,4.7
58,2026-07-04T10:00:00,20.78,95,897.37,0.7,255,4.8
59,2026-07-04T11:00:00,21.08,92,897.15,0.82,259,4.9
