,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2026-04-10T00:00:00,23.36,89,955.19,0.01,27,1.3
1,2026-04-10T01:00:00,22.96,91,954.67,0.0,39,1.4
2,2026-04-10T02:00:00,22.43,93,953.87,0.0,44,1.4
3,2026-04-10T03:00:00,22.29,92,953.48,0.0,41,1.5
4,2026-04-10T04:00:00,22.16,92,953.51,0.0,43,1.4
5,2026-04-10T05:00:00,22.16,93,953.79,0.07,52,1.7
6,2026-04-10T06:00:00,22.25,90,954.46,0.01,56,1.2
7,2026-04-10T07:00:00,25.21,84,955.34,0.01,57,0.6
8,2026-04-10T08:00:00,27.8,66,956.23,0.0,243,0.4
9,2026-04-10T09:00:00,29.21,66,956.77,0.0,244,1.3
10,2026-04-10T10:00:00,29.86,61,956.85,0.0,242,1.6
11,2026-04-10T11:00:00,31.06,62,955.8,0.0,235,1.6
12,2026-04-10T12:00:00,31.79,55,954.87,0.0,225,0.9
13,2026-04-10T13:00:00,32.59,50,953.7,0.96,251,0.9
14,2026-04-10T14:00:00,30.1,64,953.34,0.81,209,1.5
15,2026-04-10T15:00:00,29.58,66,952.78,0.2,276,2.3
16,2026-04-10T16:00:00,28.31,72,952.71,0.0,287,1.0
17,2026-04-10T17:00:00,27.6,76,953.26,0.0,207,2.0
18,2026-04-10T18:00:00,25.17,86,954.12,0.0,145,0.5
19,2026-04-10T19:00:00,24.15,91,955.22,0.0,358,0.5
20,2026-04-10T20:00:00,23.71,94,956.05,0.0,54,0.4
21,2026-04-10T21:00:00,23.21,96,956.69,0.0,157,1.9
22,2026-04-10T22:00:00,23.22,95,957.22,0.0,2,0.7
23,2026-04-10T23:00:00,22.95,97,956.85,0.0,74,0.9
24,2026-04-11T00:00:00,22.54,97,955.88,0.0,10,0.6
25,2026-04-11T01:00:00,22.53,95,954.79,0.0,39,0.5
26,2026-04-11T02:00:00,22.38,94,954.24,0.0,33,0.3
27,2026-04-11T03:00:00,22.07,94,953.77,0.0,50,0.3
28,2026-04-11T04:00:00,21.77,96,953.9,0.0,10,0.6
29,2026-04-11T05:00:00,21.54,97,954.2,0.0,25,1.3
30,2026-04-11T06:00:00,21.73,97,954.74,0.0,38,1.6
31,2026-04-11T07:00:00,23.61,93,955.3,0.0,38,0.9
32,2026-04-11T08:00:00,25.01,85,955.98,0.0,292,0.8
33,2026-04-11T09:00:00,26.79,76,956.38,0.0,296,1.8
34,2026-04-11T10:00:00,28.35,68,955.9,0.0,293,2.0
35,2026-04-11T11:00:00,29.34,63,955.4,0.0,284,1.9
36,2026-04-11T12:00:00,30.2,60,954.35,0.0,272,2.3
37,2026-04-11T13:00:00,29.76,65,953.29,0.56,275,3.0
38,2026-04-11T14:00:00,28.59,73,952.46,1.44,280,3.2
39,2026-04-11T15:00:00,27.99,74,952.37,0.88,291,2.5
40,2026-04-11T16:00:00,28.08,74,952.05,0.0,314,3.3
41,2026-04-11T17:00:00,26.66,80,952.64,0.0,332,2.2
42,2026-04-11T18:00:00,25.74,85,953.02,0.0,326,1.6
43,2026-04-11T19:00:00,24.65,91,954.3,0.0,147,0.4
44,2026-04-11T20:00:00,23.26,97,955.27,0.58,42,0.6
45,2026-04-11T21:00:00,23.37,96,955.48,0.0,72,1.2
46,2026-04-11T22:00:00,23.07,97,955.84,0.0,38,0.6
47,2026-04-11T23:00:00,23.17,96,955.67,0.0,48,0.5
48,2026-04-12T00:00:00,22.95,95,954.58,0.0,62,0.8
49,2026-04-12T01:00:00,22.74,95,953.67,0.0,47,0.3
50,2026-04-12T02:00:00,22.92,92,952.84,0.0,31,0.6
51,2026-04-12T03:00:00,23.05,91,952.11,0.0,29,0.6
52,2026-04-12T04:00:00,23.06,90,952.05,0.0,25,0.5
53,2026-04-12T05:00:00,21.95,96,952.73,0.0,38,0.6
54,2026-04-12T06:00:00,21.96,96,953.07,0.0,44,0.6
55,2026-04-12T07:00:00,24.01,94,953.61,0.0,14,0.5
56,2026-04-12T08:00:00,25.57,88,954.35,0.0,257,0.5
57,2026-04-12T09:00:00,27.24,78,954.61,0.0,241,1.3
58,2026-04-12T10:00:00,28.44,71,954.28,0.0,241,1.7
59,2026-04-12T11:00:00,29.17,67,953.67,0.0,242,1.9
60,2026-04-12T12:00:00,29.26,69,952.76,0.64,248,2.5
61,2026-04-12T13:00:00,29.34,67,951.82,1.1,272,2.5
62,2026-04-12T14:00:00,28.09,74,951.5,1.14,276,2.5
63,2026-04-12T15:00:00,27.55,75,951.11,0.0,281,2.8
64,2026-04-12T16:00:00,24.79,90,951.89,2.46,345,2.0
65,2026-04-12T17:00:00,25.25,92,951.91,0.47,330,1.5
66,2026-04-12T18:00:00,24.51,94,952.37,0.0,305,1.4
67,2026-04-12T19:00:00,24.03,95,953.34,0.0,35,0.4
68,2026-04-12T20:00:00,23.73,96,954.24,0.0,57,0.5
69,2026-04-12T21:00:00,23.9,95,954.7,0.0,78,0.3
70,2026-04-12T22:00:00,23.57,95,955.02,0.0,61,0.3
71,2026-04-12T23:00:00,23.1,96,955.04,0.0,65,0.5
72,2026-04-13T00:00:00,22.89,97,954.58,0.0,42,0.7
73,2026-04-13T01:00:00,22.63,97,953.82,0.0,40,1.1
74,2026-04-13T02:00:00,23.28,93,953.0,0.0,32,0.8
75,2026-04-13T03:00:00,22.99,94,952.8,0.0,37,1.1
76,2026-04-13T04:00:00,22.38,98,953.11,0.0,19,1.0
77,2026-04-13T05:00:00,22.55,99,953.75,0.0,19,1.1
78,2026-04-13T06:00:00,22.64,98,954.43,0.0,21,1.0
79,2026-04-13T07:00:00,23.93,92,955.04,0.0,21,0.8
80,2026-04-13T08:00:00,25.3,88,955.67,0.0,304,1.5
81,2026-04-13T09:00:00,27.09,78,956.05,0.0,300,1.8
82,2026-04-13T10:00:00,28.35,72,955.78,0.0,290,2.0
83,2026-04-13T11:00:00,29.85,62,954.86,0.0,291,2.2
84,2026-04-13T12:00:00,30.32,61,953.98,0.0,275,2.5
85,2026-04-13T13:00:00,29.87,65,952.72,0.0,278,3.2
86,2026-04-13T14:00:00,30.08,64,951.9,0.0,289,3.4
87,2026-04-13T15:00:00,28.56,72,951.52,0.64,301,3.6
88,2026-04-13T16:00:00,25.91,87,952.42,1.04,308,2.8
89,2026-04-13T17:00:00,26.31,86,952.18,0.89,302,2.3
90,2026-04-13T18:00:00,24.38,95,953.05,0.61,345,2.0
91,2026-04-13T19:00:00,24.13,96,953.76,0.0,353,2.1
92,2026-04-13T20:00:00,24.23,96,954.6,0.66,336,1.3
93,2026-04-13T21:00:00,24.06,98,955.24,1.6,341,1.0
94,2026-04-13T22:00:00,24.34,96,955.54,0.43,350,0.7
95,2026-04-13T23:00:00,24.09,93,955.09,0.0,350,0.9
96,2026-04-14T00:00:00,23.94,94,954.36,0.0,347,0.9
97,2026-04-14T01:00:00,23.79,95,953.64,0.0,344,0.9
98,2026-04-14T02:00:00,23.64,96,952.91,0.0,341,0.9
99,2026-04-14T03:00:00,23.33,97,952.93,0.0,241,1.0
100,2026-04-14T04:00:00,23.03,97,952.94,0.0,142,1.2
101,2026-04-14T05:00:00,22.72,98,952.96,0.0,42,1.3
102,2026-04-14T06:00:00,23.68,95,953.74,0.0,142,1.0
103,2026-04-14T07:00:00,24.65,92,954.51,0.0,242,0.7
104,2026-04-14T08:00:00,25.61,89,955.29,0.0,343,0.4
105,2026-04-14T09:00:00,27.14,80,955.07,0.0,314,0.9
106,2026-04-14T10:00:00,28.66,71,954.86,0.0,285,1.4
107,2026-04-14T11:00:00,30.19,62,954.64,0.0,256,1.8
108,2026-04-14T12:00:00,30.06,64,953.68,0.0,255,2.3
109,2026-04-14T13:00:00,29.92,66,952.72,0.26,254,2.8
110,2026-04-14T14:00:00,29.79,69,951.76,0.26,253,3.2
111,2026-04-14T15:00:00,28.97,73,951.67,0.26,269,2.8
112,2026-04-14T16:00:00,28.15,77,951.59,0.42,285,2.4
113,2026-04-14T17:00:00,27.33,82,951.5,0.42,301,1.9
114,2026-04-14T18:00:00,26.28,86,952.43,0.42,221,1.6
115,2026-04-14T19:00:00,25.22,90,953.37,0.37,140,1.3
116,2026-04-14T20:00:00,24.17,94,954.3,0.37,59,1.0
117,2026-04-14T21:00:00,24.08,95,954.33,0.37,45,1.0
118,2026-04-14T22:00:00,23.99,96,954.36,0.0,31,1.0
119,2026-04-14T23:00:00,23.9,98,954.39,0.0,17,1.0
