,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2026-03-19T00:00:00,18.09,84,901.12,0.0,273,0.6
1,2026-03-19T01:00:00,17.72,85,900.44,0.0,258,0.7
2,2026-03-19T02:00:00,17.63,85,899.72,0.0,271,0.6
3,2026-03-19T03:00:00,17.37,86,899.48,0.0,281,0.4
4,2026-03-19T04:00:00,17.02,88,899.82,0.0,258,0.8
5,2026-03-19T05:00:00,16.27,83,901.06,0.02,71,0.4
6,2026-03-19T06:00:00,16.27,83,901.06,0.25,71,0.4
7,2026-03-19T07:00:00,17.9,78,901.99,0.0,59,1.4
8,2026-03-19T08:00:00,20.86,62,902.47,0.01,97,1.1
9,2026-03-19T09:00:00,23.69,51,902.87,0.0,123,0.9
10,2026-03-19T10:00:00,25.89,43,902.89,0.0,265,0.3
11,2026-03-19T11:00:00,27.59,36,902.22,0.0,275,1.1
12,2026-03-19T12:00:00,28.15,35,901.06,0.0,266,1.9
13,2026-03-19T13:00:00,28.68,33,900.08,0.0,260,2.1
14,2026-03-19T14:00:00,28.11,36,899.09,0.0,260,2.2
15,2026-03-19T15:00:00,28.26,35,898.26,0.03,236,2.8
16,2026-03-19T16:00:00,27.25,38,897.97,0.02,241,2.4
17,2026-03-19T17:00:00,24.12,53,899.01,0.34,263,1.6
18,2026-03-19T18:00:00,22.5,62,899.19,0.0,245,2.2
19,2026-03-19T19:00:00,21.68,63,899.84,0.0,234,2.9
20,2026-03-19T20:00:00,20.19,76,900.82,0.0,241,2.7
21,2026-03-19T21:00:00,18.84,88,901.08,0.0,263,1.5
22,2026-03-19T22:00:00,18.0,94,901.47,0.0,272,1.1
23,2026-03-19T23:00:00,17.47,97,901.2,0.0,269,1.4
24,2026-03-20T00:00:00,17.45,98,900.58,0.0,262,1.1
25,2026-03-20T01:00:00,17.31,99,900.06,0.0,286,1.5
26,2026-03-20T02:00:00,17.41,97,899.36,0.0,293,2.1
27,2026-03-20T03:00:00,17.18,95,898.75,0.0,289,1.6
28,2026-03-20T04:00:00,16.75,95,898.34,0.0,287,0.9
29,2026-03-20T05:00:00,16.63,94,898.59,0.0,284,0.2
30,2026-03-20T06:00:00,16.28,98,899.55,0.0,110,1.3
31,2026-03-20T07:00:00,17.29,96,900.49,0.0,67,1.3
32,2026-03-20T08:00:00,19.73,83,901.26,0.0,83,1.0
33,2026-03-20T09:00:00,23.53,61,901.6,0.0,110,0.9
34,2026-03-20T10:00:00,26.19,43,901.47,0.0,88,0.7
35,2026-03-20T11:00:00,27.84,37,900.65,0.0,100,0.8
36,2026-03-20T12:00:00,28.85,35,899.7,0.0,24,0.1
37,2026-03-20T13:00:00,29.32,34,898.3,0.0,295,0.2
38,2026-03-20T14:00:00,29.47,33,897.18,0.0,287,0.8
